month,date,vol,vol_unadj,age_group
148,2012-05,10450308143.4753,11634773688,Younger than 30
148,2012-05,15582920699.1281,15689545032,Age 65 and older
148,2012-05,63613615028.1943,66075204768,Age 30-44
148,2012-05,74563717351.1326,74837715120,Age 45-64
149,2012-06,10856362128.7527,12150008616,Younger than 30
149,2012-06,15023395423.1482,15188340216,Age 65 and older
149,2012-06,64960030797.8338,71950654992,Age 30-44
149,2012-06,75518720616.6506,76018703736,Age 45-64
150,2012-07,11158015153.3204,12273887688,Younger than 30
150,2012-07,17156260535.1589,16766911248,Age 65 and older
150,2012-07,70507523045.8262,74839007208,Age 30-44
150,2012-07,80378660208.778,80942265552,Age 45-64
151,2012-08,12103658631.762,14018976864,Younger than 30
151,2012-08,18735877292.3331,19111424760,Age 65 and older
151,2012-08,74662832254.6536,85085889432,Age 30-44
151,2012-08,89131296921.7913,94917156120,Age 45-64
152,2012-09,11631249532.9342,11745831864,Younger than 30
152,2012-09,17858805246.39,16927124376,Age 65 and older
152,2012-09,75791991490.6774,72179812032,Age 30-44
152,2012-09,85626727559.7325,82810893864,Age 45-64
153,2012-10,11938550575.8087,13357687008,Younger than 30
153,2012-10,18808818218.3773,19957918080,Age 65 and older
153,2012-10,75070060481.2705,84650014272,Age 30-44
153,2012-10,89322106826.0451,95875599672,Age 45-64
154,2012-11,13434009483.9852,13854972504,Younger than 30
154,2012-11,19036167944.0305,18725796960,Age 65 and older
154,2012-11,76920970015.0399,81468194760,Age 30-44
154,2012-11,87864563332.116,90460726056,Age 45-64
155,2012-12,13208239101.911,13699854792,Younger than 30
155,2012-12,19701089668.1471,19528918656,Age 65 and older
155,2012-12,82019658973.2886,83481471720,Age 30-44
155,2012-12,93621473869.871,94310811384,Age 45-64
156,2013-01,13527613654.1692,9490397784,Younger than 30
156,2013-01,21133655340.7785,21283324776,Age 65 and older
156,2013-01,86760775333.435,72199329552,Age 30-44
156,2013-01,96700309366.0159,93433043880,Age 45-64
157,2013-02,13212256511.791,9139615560,Younger than 30
157,2013-02,20719131673.4798,19873845936,Age 65 and older
157,2013-02,84588149175.6203,64617467976,Age 30-44
157,2013-02,94141322809.7925,84145430664,Age 45-64
158,2013-03,12194183361.5717,11056901304,Younger than 30
158,2013-03,20541017932.2704,20523126720,Age 65 and older
158,2013-03,76969161878.6195,70812323832,Age 30-44
158,2013-03,90603667936.0974,87751028904,Age 45-64
159,2013-04,12122287823.6781,11977543512,Younger than 30
159,2013-04,20266033205.8816,20450080824,Age 65 and older
159,2013-04,76486411908.1725,72703729752,Age 30-44
159,2013-04,87952349006.7575,86631364848,Age 45-64
160,2013-05,12186868536.3081,13747816584,Younger than 30
160,2013-05,19607006739.3428,19701551880,Age 65 and older
160,2013-05,77999841913.5042,82518247536,Age 30-44
160,2013-05,87515588375.2119,89397415368,Age 45-64
161,2013-06,12381480190.013,13645845480,Younger than 30
161,2013-06,18230360301.5483,18213182400,Age 65 and older
161,2013-06,71365820153.6344,77936996808,Age 30-44
161,2013-06,83026294132.8057,82180689720,Age 45-64
162,2013-07,11571040135.2613,13372101264,Younger than 30
162,2013-07,16979938608.0696,17194715232,Age 65 and older
162,2013-07,64537265615.8338,72511512960,Age 30-44
162,2013-07,74786147547.9007,79385328480,Age 45-64
163,2013-08,11947917772.1007,13631384568,Younger than 30
163,2013-08,14401997695.2135,14639562960,Age 65 and older
163,2013-08,56892675737.858,63764754144,Age 30-44
163,2013-08,61599234615.6488,66020074032,Age 45-64
164,2013-09,10556149278.7746,11025949296,Younger than 30
164,2013-09,11125386771.0499,10829720808,Age 65 and older
164,2013-09,47590467001.0524,47288578248,Age 30-44
