month,date,vol,vol_unadj
270,2022-07,162514515155.6136,168249815579.2929
271,2022-08,152731026771.4359,170245969931.3133
272,2022-09,145433194648.005,154844913858.0808
273,2022-10,130130095145.1359,132370232577.7777
274,2022-11,118287563960.2148,106965088190.404
275,2022-12,112412687324.8121,108156401241.9192
276,2023-01,102698257991.2772,77122502471.71715
277,2023-02,106372893663.0165,89576047905.55554
278,2023-03,121023212674.541,127490205482.3232
279,2023-04,113534814151.3582,116060898110.6061
280,2023-05,127346495410.2717,145352557588.3838
281,2023-06,135362455672.0992,150027791750
282,2023-07,125074957918.5797,130009907104.5454
283,2023-08,124918029354.5735,140677926125.2526
284,2023-09,112580317291.156,118831495252.5253
285,2023-10,112752047145.9923,112943290079.2929
286,2023-11,111151485284.9323,99134999500.00003
287,2023-12,98382283993.09042,94477940672.22218
288,2024-01,117104881429.8324,86526384899.99997
289,2024-02,122840792585.5627,103798383838.2965
290,2024-03,117292838235.4717,123010410051.5811
291,2024-04,127972694983.2021,132247702896.5177
292,2024-05,127697224445.9044,147877645985.01
293,2024-06,125146899161.7347,138295705490.4656
294,2024-07,144580702096.2501,151622116752.5701
