month,date,vol,vol_unadj,age_group
174,2014-07,4181443080.59652,4190799064,Age 45-64
175,2014-08,1073113429.34045,1144220512,Younger than 30
175,2014-08,1936212778.38106,1905383256,Age 65 and older
175,2014-08,2529695065.57763,2666635392,Age 30-44
175,2014-08,4101806473.63762,4182402912,Age 45-64
176,2014-09,1023051433.83859,992735856,Younger than 30
176,2014-09,1851883359.69511,1814065920,Age 65 and older
176,2014-09,2433004443.0117,2284170336,Age 30-44
176,2014-09,3985390245.10706,3701206488,Age 45-64
177,2014-10,1082979159.4127,1055071152,Younger than 30
177,2014-10,1866652028.48222,1863636528,Age 65 and older
177,2014-10,2524342678.54217,2316064704,Age 30-44
177,2014-10,4052440798.5802,3799753080,Age 45-64
178,2014-11,1026270175.06184,1389388992,Younger than 30
178,2014-11,1835435561.78369,2109826416,Age 65 and older
178,2014-11,2466372706.22429,3336974184,Age 30-44
178,2014-11,3994314776.56384,5242576096,Age 45-64
179,2014-12,1030814472.41812,1253137728,Younger than 30
179,2014-12,1777139585.37219,1956141936,Age 65 and older
179,2014-12,2467950006.58193,3080266824,Age 30-44
179,2014-12,3865075790.71997,4941863772,Age 45-64
180,2015-01,1026553277.95134,772013784,Younger than 30
180,2015-01,1892353373.94921,1568105664,Age 65 and older
180,2015-01,2498154160.51655,1960127904,Age 30-44
180,2015-01,3961358007.06042,3139887096,Age 45-64
181,2015-02,1020839802.53932,825099528,Younger than 30
181,2015-02,1743477830.52625,1348743912,Age 65 and older
181,2015-02,2350425392.01857,1882741488,Age 30-44
181,2015-02,3717890862.34873,2877923112,Age 45-64
182,2015-03,1036081330.12912,952716144,Younger than 30
182,2015-03,1881059407.52321,1853502312,Age 65 and older
182,2015-03,2506838605.68551,2325305592,Age 30-44
182,2015-03,3973177653.06638,3722295600,Age 45-64
183,2015-04,1032773126.35941,944956344,Younger than 30
183,2015-04,1898869001.35,1995249624,Age 65 and older
183,2015-04,2558849451.82363,2344569912,Age 30-44
183,2015-04,4085476384.53606,3925186312,Age 45-64
184,2015-05,1042113050.00987,1117841040,Younger than 30
184,2015-05,1979929106.44175,2190725304,Age 65 and older
184,2015-05,2582945120.85524,2885782776,Age 30-44
184,2015-05,4104568722.98142,4576386432,Age 45-64
185,2015-06,1056843477.07626,1004050048,Younger than 30
185,2015-06,1930176847.71872,1972437360,Age 65 and older
185,2015-06,2583391685.36961,2441860368,Age 30-44
185,2015-06,4105274874.84973,3898843896,Age 45-64
186,2015-07,1023466536.85001,1029226536,Younger than 30
186,2015-07,1881970408.1977,1941614736,Age 65 and older
186,2015-07,2479518759.86673,2489399664,Age 30-44
186,2015-07,4058008791.11161,4048890176,Age 45-64
187,2015-08,1879891387.43772,1839034776,Age 65 and older
187,2015-08,2369723676.44027,2486135760,Age 30-44
187,2015-08,3919323576.55076,3971785008,Age 45-64
187,2015-08,968261583.393645,1028508264,Younger than 30
188,2015-09,1018899613.82555,992796336,Younger than 30
188,2015-09,1979748842.93836,1935381888,Age 65 and older
188,2015-09,2602327167.78539,2445476880,Age 30-44
188,2015-09,4308924778.73433,4011154056,Age 45-64
